"genotype"	"LN:daysToFlower"	"LN:plantHeight"	"LN:tillersPerPlant"	"LN:stemDiameterUpper"	"LN:stemDiameterLower"	"HN:daysToFlower"	"HN:extantLeafNumber"	"HN:plantHeight"	"HN:thirdLeafLength"	"HN:thirdLeafWidth"	"HN:tillersPerPlant"	"HN:stemDiameterLower"	"HN:stemDiameterUpper"	"HN:percentMoisture"	"HN:percentProtein"	"HN:percentOil"	"HN:percentAsh"	"HN:percentStarch"	"daysToFlower:NR"	"plantHeight:NR"	"tillersPerPlant:NR"	"stemDiameterUpper:NR"	"stemDiameterLower:NR"	"daysToFlower"	"plantHeight"	"tillersPerPlant"	"stemDiameterUpper"	"stemDiameterLower"
"215"	"PI 651496"	26.1144969487448	NA	-1.20217565780632	-0.412349637666002	4.44016240855002	25.7768119986918	4.17187814400543	NA	-6.63068790686541	0.818332078854613	-1.99154578198712	4.46375758490168	0.871737271238566	0.926831525862725	-0.986363153056481	3.08098866918197	0.0336923170785822	-1.67607222873085	-0.125312914054209	NA	0.526911094110391	0.0711392470767081	0.0488201672808547	25.834842391064	NA	-1.60237929672945	0.035421983142712	4.47766520885835
"216"	"PI 655970"	18.1978849589597	29.584638095889	-1.36655840473881	1.28966835608958	6.15350071880893	18.1627898510534	1.11403310568464	19.5152047638684	9.24171130993751	1.22272740655949	-2.07487910421742	8.96264423961441	3.35819562226566	1.45720480595197	-0.821986273572689	1.78636825850618	0.0384303813989458	-4.10102688112315	-0.133152842402391	-0.168831841268058	0.658646309173498	0.137507352271421	0.137336537421009	18.3570891160085	26.0802030216844	-1.74106645593517	1.9805923142996	7.17760478636758
"217"	"PI 655971"	3.39603047618687	-41.1174146064079	-0.200379239441013	2.95624016131572	4.17261340623984	7.24443782537075	-0.615898376883572	-33.4387010943175	9.96246225522062	1.10531829308021	-0.687230712796635	3.17374086240137	3.14194378608024	0.732977427415102	-1.44142865174273	1.45382753411253	0.202332452768166	0.758008891493187	-0.107003357560564	-0.116307703563631	0.434518073714721	-0.0435968675180231	0.0134563203686717	4.80609043104387	-35.605319952068	-0.451027206507695	2.89533848229655	3.70330698613067
"218"	"PI 655972"	13.2985717544544	NA	-1.4600476902639	1.18391500475421	5.49010606200841	15.0980665440374	1.20919579649812	32.3125765214754	-3.50675361547504	1.04882739088713	-2.40323218010845	5.18281255274521	1.71148878401788	0.34391124873743	-2.149718521354	2.27574374464385	0.0389288736549599	2.82176682376109	-0.118916507188695	NA	0.511699104715238	-0.0168407396003794	0.0360226072709758	14.1677518274246	39.8755733683593	-1.93736385248803	1.24884422492578	5.27538182926158
"219"	"PI 655973"	9.59360188666896	NA	-0.260670532833242	4.79121943733267	8.17837065277811	13.6304707980696	2.74253250507799	53.0187425511307	4.7633111689022	2.49493362743134	-1.00872929188595	8.23612883946114	5.19660458930842	1.59923911174267	1.54032860474529	1.76282550729639	0.497545583761453	-2.13716227394356	-0.0962692976432009	NA	0.335717520793494	-0.0213928808794238	0.044262852743142	11.567905667781	50.1563385931457	-0.652357019326595	4.88738328667653	8.06866521522213
"220"	"PI 655974"	11.480192674209	18.7546924135917	-1.40747702584386	1.45845936897529	3.56298046345145	13.0499675624419	1.76292741182506	29.604039868237	5.13578968782425	2.17383466303845	-2.3033659096211	4.2245493512897	2.37279253271329	0.607541848959693	-2.55264223044846	1.98512888494477	-0.0909595183298419	2.31138478065368	-0.124406880372469	-0.0568744627430756	0.528256102826195	0.0216662120783234	0.0731919908896041	12.1180237376555	26.0768182885386	-1.87604953190032	1.71505845727631	3.81005162165059
"221"	"PI 655975"	12.1752834721005	-55.3948100888281	-1.16443197655189	3.48420372567471	10.8306624827606	12.2830121845269	2.04674883141853	-49.7684044670371	22.459490334966	2.7517800690511	-1.24456260499704	9.47233574847989	4.01864595010977	0.425822219916204	-2.34289124051497	2.17383079835645	0.00202556242707567	-0.257319744426428	-0.141198527219539	-0.154837090114633	0.994311046694185	-0.0130993011852351	0.000699842988513142	12.2685064847718	-52.0499165996053	-1.30617637355691	3.64710287331479	10.3215236656405
"222"	"PI 655976"	12.3478109458028	-56.6654531204065	-1.53248588996612	2.62173823400341	7.07748920807224	11.7613480089469	1.73662433988007	-50.6848616723505	17.4767758401231	1.64999447784224	-2.10255597496965	7.14845447241137	3.71841540656513	0.634240144628095	-3.24780018586022	2.45913492837406	-0.141574711423868	0.88678076975444	-0.149357988939061	-0.153181435750211	0.882296121888228	0.0355389869761511	0.0462322817667371	12.3415387184116	-51.8992485279854	-1.84096351135237	3.03842327269923	7.06728839380045
"223"	"PI 655977"	9.90984607969672	-70.9197915741939	-0.498037825504509	3.74999831570801	12.3231201501017	11.4113059594769	-0.599434903889433	-66.1060050944908	11.859704810795	3.75954153348423	-1.91484008486622	11.5865468817054	4.644022699217	1.29411260742483	-2.55509599982765	2.15638739931227	0.0939508944709432	-1.71053134288087	-0.127717134602596	-0.194625151732253	0.0606200007270988	0.0160495941658504	0.0176156831086641	10.6617797253827	-66.9025396244132	-1.18617252910897	3.9874591503501	11.9220529085487
"224"	"PI 655978"	9.5240911628883	-52.8359826638012	-0.0635005877981129	4.00437107058232	9.20754170703229	13.735249371598	0.560167547598217	-46.3268829670237	20.8603153847496	1.89745738911735	-1.04951077322527	9.12084670974762	5.31734934015738	0.965416653788457	-0.239738598356402	2.10947688764268	0.329836725403894	-1.67689256373979	-0.094155004458586	-0.14190898876177	0.21763955178537	0.0486912673097146	0.0386042330453347	11.4435053023177	-48.8472112540596	-0.542197683976878	4.4209164048963	9.01088316686224
"225"	"PI 655979"	8.28837851705827	-54.9492031570228	-0.596361497588973	3.52525809304969	7.03981200719365	15.3923183333124	1.5215705081051	-32.3331532728362	18.9826850178664	1.74889428115401	-1.08821701020465	6.05940368998065	4.67845597593579	1.16776455789952	2.04108804518493	0.820360238734324	0.548761102020948	-6.85001421467245	-0.0585748156505321	0.0213694828167052	0.516291283368713	0.0375348190287315	0.0128158458172411	11.4935070437372	-40.9061508290822	-0.880122700570327	3.90820302651149	6.79780262946787
"226"	"PI 655981"	10.1745929796716	NA	-0.0420635689190244	-1.13447743119655	3.7630262822588	11.0551672843559	1.20046376343744	5.63478141734455	6.5762639214792	1.04867990442619	-1.44259292757379	3.96114666812441	0.645811545530921	0.662833946160531	-1.1513204953676	2.76945091354862	-0.150832589254179	1.45037632275219	-0.135062952445132	NA	0.0562429362375252	0.143464223533548	0.0561985768600886	10.6730160345172	5.37248452100512	-0.728218065529216	-0.498885040614291	3.91180279755617
"227"	"PI 655992"	7.05862725044267	-37.5427789776812	-1.35020644118625	1.04040804662764	3.13873833837926	7.71105129227721	0.937702327259955	-32.5120333759031	15.0641362637396	1.18569783860856	-2.24983199992093	4.2322528366271	2.77571430144546	0.628527318977565	-2.9504926004146	1.72748621691641	-0.0142880216199315	3.39210571897108	-0.143513126182315	-0.135851312323168	0.501888517132667	0.106833347727961	0.0900223803984954	7.26682353141111	-33.5864342656247	-1.80113019157186	1.62186411364317	3.46219409819689
"228"	"PI 655993"	10.9042113143842	-53.2436881794845	-1.3094094325267	2.19751156163246	6.71592391981758	12.0385747215342	0.611267672104087	-56.8181192764386	25.7110498684564	2.31133870244175	-1.686663907735	9.51049095081166	3.35089688825957	0.769026020637402	-2.69637190312699	2.13561210723966	-0.0492713711575775	-1.5237281667373	-0.130694222230142	-0.244850537860537	0.87928542909681	0.0421229266721791	0.134382940286652	11.3644202281791	-52.9432023943649	-1.52724629060886	2.61789742738556	7.9146140049067
"229"	"PI 655994"	7.23885908717515	NA	-1.16933673589198	1.3392494572014	2.10817488980211	9.56299061138092	-0.0189071049332891	NA	-2.73274823350987	-0.63692513279142	-2.03965575972992	2.25464514240687	2.682911713617	1.08516659346817	-3.08213117435149	2.18399319155592	-0.0121817656547186	-2.99063872651756	-0.121462025111177	NA	0.46007113825721	0.0646650066363465	0.0577601975251855	8.08713600950979	NA	-1.62330970057211	1.78271268289593	2.12362885513948
"230"	"PI 655995"	15.7612676361199	NA	-0.755291300592109	3.61278645718437	8.07754115546701	20.1624796370429	-0.59112280763347	56.6693177256237	11.2515439574159	2.517294960083	-1.18050890571568	7.49786871550588	4.31604024770124	1.35661151600086	-1.29239438344894	1.49922955565406	0.116522479451126	-9.38702556957193	-0.0850642376753012	NA	0.595214592578518	0.000741582809560413	0.0247559370070472	17.5452947842468	49.5343196557123	-0.991819296153965	3.81299619179	7.83934686141015
"231"	"PI 655996"	10.1000177287028	-50.3545777570558	-0.855673213656839	3.58620276112773	8.90877010059052	12.336428825994	1.37570175173375	-45.051602234493	16.9300717060882	1.43672488573006	-1.71621134365529	3.7987987645416	2.75219975295447	1.29547908238399	1.43338568863488	1.07791897799694	0.401436349461517	-3.93157758698396	-0.118208189739131	-0.150330562933326	0.384647931591544	-0.124321452928586	NA	11.1478529763214	-45.5350481824137	-1.29609867321437	3.26536715249134	7.10291309549188
"232"	"PI 655997"	11.8062768752816	-55.4238683420613	-1.14893154259036	1.80447378396198	5.17210654784348	11.1259028000533	-1.29362480067562	-37.2465211752402	2.67446207152054	1.7553813968292	-1.47925198013649	4.80067283608972	2.50894724587639	1.00151062770007	-2.34766933463809	1.36340205157459	0.00718976271751049	-3.93693792576754	-0.151501353737231	-0.0246005433909577	0.81609836306047	0.000985226244556214	0.0342392695754137	11.541397956126	-46.104425623503	-1.34783856969904	1.97314501160575	4.89829869270753
"233"	"PI 655998"	5.15430669799598	-65.4112159988457	-1.37794504999599	2.7500166141524	6.16638279702645	6.58359915843353	-1.10604618871502	-72.1589260158012	14.0648872469158	1.97876133580646	-2.35034510414276	6.86050570960624	3.78770560346305	0.495481686136814	-0.996621124986187	1.47687352145555	0.244779744500323	0.130451731084344	-0.136789763904906	-0.316102590474372	0.455230011350567	0.029991695250499	0.0680181663970797	5.62480255794381	-67.2585234422912	-1.8688833327496	3.07805066355395	6.42627718371695
"234"	"PI 655999"	11.019853180037	0.0943156694969841	-0.584091976538385	6.05015132766538	NA	13.4357981588499	-2.6023026354746	33.4529082355323	10.8723212883825	-1.20654932499137	NA	-2.92513269151133	NA	2.30456181292308	-2.77282975972537	NA	0.373780644447173	NA	-0.114638977600982	0.0843661243199984	NA	NA	NA	11.9079267930421	18.511160705051	NA	6.46677194925265	NA
"235"	"PI 656000"	6.14609034447976	-48.973687784914	-1.48693394148648	0.877154691579238	7.01632493838148	7.61764802070926	-0.648999526307414	-48.8424684648808	20.5022782582106	2.12849528574426	-2.25407703970855	8.20844185533081	2.07430057624379	0.302484149765775	-3.00706750959895	2.20924024552812	0.10503461250544	2.30761705659342	-0.134445197813866	-0.198626702987839	0.676403300518842	0.0524935290472519	0.0820424547106331	7.09985258157437	-47.7311738529676	-1.87715883548472	1.27813163874734	7.69352394349114
"236"	"PI 656001"	17.8308201126013	-39.3436727520751	-1.28033397926547	1.37733761368968	5.48027598550448	21.4422010365615	2.10896411628079	-39.6244429071916	10.397820629712	1.48178349538963	-2.29634494755789	6.27691643697309	3.40787159479969	1.03478242705298	-1.46627052264325	2.69073185253477	0.104513594891637	1.23541033278586	-0.0920728845494527	-0.185276390884492	0.390440617336741	0.132543623073988	0.0730158127304581	19.2497238790046	-36.9294915413023	-1.80047598399404	2.19671284113118	5.82362539885136
"237"	"PI 656002"	11.7356009861401	-55.6907916785314	-1.28347786797998	0.701205285488734	6.81186324605861	12.7351532163338	0.84477597354161	-54.7945369764358	20.1989840113952	1.7132154034732	-2.48418437190849	4.52137946826564	1.62979536615169	0.117374849086423	-1.09476150436636	1.17040710580801	0.155088760561019	2.14409298425227	-0.131015199661385	-0.204551210722573	0.255121677227126	0.0249259888656649	-0.0291033729442708	11.9774841664905	-53.9694187319819	-1.85581337910692	0.912134193420851	5.68593563623225
"238"	"PI 656003"	14.1146180374997	7.31553618002417	-0.628626527529176	0.811894591945549	4.43093544187512	17.5246135120039	3.09259203314317	-6.67319422919644	9.28086762180041	1.15395320251233	-0.68375308370003	6.0554467240564	1.78306883752395	0.954892557517829	-1.62073171854815	2.40090652755911	0.1751230018849	-2.02205630169775	-0.0985545332173108	-0.217104797805381	0.741781771877667	0.029110447481602	0.104419766479264	15.2593783560496	2.57829164981086	-0.808966199237604	1.09620913028153	4.84247621361911
"239"	"PI 656004"	13.77619603661	-57.3863820601041	-0.248707623527008	2.58163342443475	8.02636649489151	14.4418867160928	0.532484986904333	-51.8689576945788	13.0644794309307	0.500838507484254	-1.65767298308637	7.40664094960706	2.89640647611254	0.635768250665469	-0.823188122334675	2.51437640871614	0.169999260696948	0.923870632518017	-0.131811557870189	-0.159259426882038	0.0575757737625409	-0.0336086988237691	0.0235587275613002	13.8362653949342	-52.7701450928948	-0.947598645229156	2.55700482388706	7.59491104470023
"240"	"PI 656005"	7.63319174931541	-65.8370685144952	-0.926249972462103	2.228267280833	8.10314303870537	10.7669483913649	-0.884649178506506	-62.034304163443	16.6205212780114	2.00489273784099	-1.5282342383028	8.21253265338409	3.55485415295277	0.616972627461219	-1.83912323242404	2.5187201883072	-0.0474845960276931	0.758713025660751	-0.110379775353599	-0.194878826334064	0.55142737896532	0.0578454212811769	0.0459553225299899	8.94679757825299	-62.2754436001741	-1.24893680754107	2.77545526393223	8.18150259996256
"241"	"PI 656006"	19.5608219923918	-55.8856840606748	-1.06547527551643	1.0176658892164	10.414318017602	18.0163541904923	1.79707596338657	-57.6570344796099	19.3452549643288	1.99392450678029	-1.74636642792056	8.9181007197174	2.38253802867565	0.820763159639309	-1.14089093849915	2.34545342384029	0.248360260125847	0.451469544434421	-0.148021947186808	-0.23279109813424	0.550071289948268	0.0689851125578498	-0.00325584497105504	18.7410652398108	-54.4906523166357	-1.44004679862692	1.49219688466542	9.68341330854892
"242"	"PI 656007"	10.5493218178472	-50.8900328793246	-1.0636744578924	0.251494971779702	6.00729571944683	9.98581570901263	-1.11918631998952	-62.0413923763775	11.2879101769295	1.13485410124674	-2.24150505030417	5.18208491961449	1.38253244360023	-0.149015780040431	-1.52137360734703	1.82998271831384	-0.0761570026278026	1.18760220235813	-0.15241751646514	-0.314253331129189	0.234050197090935	0.0487796335489159	0.0183602988608395	10.1995835994492	-54.7362015520212	-1.64274860057981	0.619505259039846	5.63418238137908
"243"	"PI 656008"	13.1879665547395	-5.1261215026454	-1.26293383999277	3.30121483937505	5.97381902325829	14.7112971870224	1.70761958021115	4.96220914037076	7.98141495953269	3.63659436639559	-2.02723247717094	6.99759224723672	5.25887376841031	0.151146578126952	-4.83039834304872	2.76658428049254	-0.218934557500738	3.86820856382475	-0.122405081896399	-0.071326989343171	0.568386804146173	0.105236167179946	0.0793133425405794	13.7093208738387	1.04671458692546	-1.64297453770725	4.06640669924475	6.46285977075147
"244"	"PI 656009"	20.5208611774863	-58.4215895334225	-1.45920905115295	0.230004016502237	1.66339350713212	17.639969168478	-0.364519764137037	-43.260938013124	11.5847926780569	1.50971627691235	-2.23150810215023	3.37288481700876	1.91714308666082	0.400704106752317	-2.78755362927187	2.53285609495549	-0.0132933470752571	1.52068489939306	-0.161253093122047	-0.0577107291999947	0.656142813785797	0.111132043207679	0.118784171173502	19.1926338989261	-49.381633803598	-1.85518248298304	0.880820123528733	2.40502693524894
"245"	"PI 656010"	8.68670006687935	-59.5453409322287	-0.669024618467645	3.39507695476652	10.0176280299809	14.3830931288513	-0.349568144664196	-54.5229542347445	6.02107332136507	2.29743603791942	-0.657598317537563	8.08637317274215	3.88695799940077	0.589697393475621	-3.43761232007489	2.32252286585623	0.122976458911335	2.71998254106047	-0.0762235436074389	-0.16835641019325	0.790769625598077	-0.0167130705991549	-0.0159440885315947	10.8024957223951	-55.951282129347	-0.860499166475949	3.59864212566715	9.46873545106677
"246"	"PI 656011"	20.205225325902	-19.3574786792457	-0.857157346919911	1.97783788955588	7.83915391284206	20.9761942310313	2.31630144699791	-15.6837615961845	24.2969777372338	2.04306542242828	-1.21958925623341	8.1487722637986	3.15705868117243	0.473059823015897	-4.6412068327324	2.89943574508551	-0.0884827171512343	3.28431024112432	-0.121220129712809	-0.127441569453906	0.664467212385706	0.0454073662814773	0.0525483232541123	20.4189951499601	-15.6833775771214	-1.10516576483956	2.33314848507285	8.00582555674713
"247"	"PI 656012"	20.4353416315686	-16.6463407339113	-0.522036489464782	4.34343165561643	8.97185594149974	17.9130748873133	1.23450751747123	-26.8635706019456	11.0473737332017	2.09774832145354	-2.13092776416413	8.49116053420044	3.57523160426648	0.675582823561958	-1.86103690065854	2.4677860635152	-0.0241049129579582	2.05684502577267	-0.157429244567807	-0.227693966909582	-0.0294181396696548	-0.112064295487713	0.0270604134440257	19.0373115749133	-20.7242463434576	-1.32244161435855	3.78410647595355	8.75295685706447
"248"	"PI 656013"	10.0625261989999	NA	-1.46125715208263	3.72488746460513	3.24130953511954	10.679843539725	0.145191711428256	63.5733076229975	11.7742164830352	2.30180100606238	-2.467953484357	5.27543908119253	6.41920987861806	1.07658805531784	-3.37406162249423	2.93875143675555	-0.0165619466486961	5.52959638599092	-0.138551269345183	NA	0.45831130819168	0.160912473378045	0.123753246193803	10.2811791963498	64.1654582606364	-1.95324534676259	4.69306396690094	4.05809914755008
"249"	"PI 656014"	17.3791069265229	22.3174044857274	-1.00435121929157	4.03745668487597	6.39307193921991	19.8313097360629	1.58239785477216	17.5779346254535	16.4278066251986	2.08360922828108	-1.50159909971196	10.5617977607354	4.28155083419553	1.17188458477668	-4.94664102195754	1.54117067138149	0.513762259481441	-10.4988684613399	-0.105855203599366	-0.145261689761493	0.641830091838677	-0.0353155699424975	0.180461120831212	18.3400153597224	23.40896688756	-1.31697693900069	4.09785803571412	7.91378158445934
"250"	"PI 656016"	12.0198652580847	-44.796244214152	-0.864038523918867	2.73678004055492	9.76528181264137	12.1983640947363	1.01908219653058	-49.170714017683	14.1873812347559	1.3475983542416	-2.47389674487571	7.45171301664214	3.64629477449077	0.529186252640709	-3.87356934388912	1.99153877943354	0.157084616104539	0.58387107320598	-0.140601382509372	-0.232993003642519	-0.0356301977084114	0.018824574784682	-0.0272616451664922	12.2652679017841	-44.6759187581653	-1.61961225762375	2.99194442263552	8.66227007619411
"251"	"PI 656017"	21.5085206492524	-11.3533374434878	-1.409146369917	1.19633094971205	5.65623120484916	NA	NA	-3.61606287416254	-1.96816236702479	1.12925573154252	-2.01944791475397	10.0361828019331	3.75006881438358	1.93313986402655	0.463138136750581	1.69691054444728	0.262144792473647	-6.77291366032088	NA	-0.0912350986864881	0.761129320646524	0.187805667069113	0.191924010512151	26.6577298467921	-3.9969398439679	-1.69291946235607	2.51439591995124	8.60046118606136
"252"	"PI 656018"	20.1885169225762	-49.4790252839006	-1.29629461913613	1.6154669947206	3.83688391648848	16.6648331308532	1.58856275322564	-41.641646464221	26.9281341679916	1.83548199621542	-2.32419684509194	9.12950111035707	5.25830401026273	0.774665769551719	-3.75149014695843	2.45755366557308	-0.0910058704970096	1.1414862634746	-0.168996427993885	-0.124264775242079	0.386226496159817	0.285701869870481	0.23665794628385	18.7966446140897	-43.6551522475731	-1.82466190999402	3.24682472856265	6.47218284575006
"253"	"PI 656019"	3.27316143274516	-47.9124259952036	-1.39772025923758	2.26056378471464	4.87819426367225	4.42525791692134	-1.22826626389295	-39.4203260640139	24.2508945142928	1.93708825673654	-2.14035926622388	7.1294861746335	3.45952589620767	0.447997354914209	-1.22318700578561	1.73154173077381	-0.00905008205318879	1.02241886283095	-0.144110124871166	-0.116085509428359	0.647536512671159	0.0460368979564553	0.124252153999206	3.53032890295818	-41.6861819954251	-1.78139940766915	2.69132512113683	5.97167750422222
"254"	"PI 656020"	6.31678823899785	-59.0895442485022	-1.45370441953157	1.21876901286509	4.35724279957349	8.13884647438363	-1.05701001588029	-57.7787962706988	18.6648242801806	2.04264241659519	-2.41423108489535	4.71357776831149	2.71169575638595	0.301877062901803	-3.09251248024192	1.99869249783322	-0.104381630836319	1.73010625446427	-0.129535355983337	-0.207580511400159	0.49433393349663	0.0804903967633029	0.060543472001073	6.89789490738079	-57.2497226462206	-1.95636942413592	1.77035851326044	4.49659610394639
"255"	"PI 656021"	8.40637781419665	-53.718547112903	-0.524938300831756	2.2734745009869	5.40026262974497	9.60664634920094	0.112467729616098	-53.748881468391	19.0021912950759	1.92463606631841	-1.73875841672695	6.79721454554553	4.67732172551124	0.247860513414073	-3.27155812297325	2.06464726729899	0.116181530827154	2.03062963198365	-0.134028112865981	-0.209887380114455	0.15739299950304	0.155727584430821	0.0933762922479932	8.70880079692484	-51.7852585265366	-1.09015656887027	3.19365301177873	5.96063186731535
"256"	"PI 656022"	6.71271749667157	-38.2597820445314	-1.449638516004	1.31108426608735	2.31670362843866	9.19927226810485	0.689334012218701	-27.9223194124813	10.3515201722018	1.37629104201087	-2.48531755619309	5.62754424166366	3.23279655057807	0.685905075200218	-1.55891595090785	1.57671449149765	0.178371603079512	1.16018888829204	-0.120173504307335	-0.0899542521964574	0.429473070020236	0.122556158154787	0.175879984950629	7.88299206285906	-31.0236377233462	-1.96094735954516	1.98035138827448	3.57365003952898
"257"	"PI 656023"	14.9919978316089	0.572828682225364	-1.2847781970521	0.362182128275087	2.84519311995356	11.1112645494337	1.4832737631085	9.81096951057636	7.55237274928331	1.72554097547652	-1.84863843539194	5.34135094239454	2.41706534568682	0.733347496446166	-3.78758439659022	2.22761250812515	-0.0546122083267148	2.81190586590631	-0.183573843781379	-0.0742397023676969	0.725530737948719	0.150067583544444	0.142530750247154	13.0739998077516	6.17415619193817	-1.60314478248424	1.16864245596814	3.89558994403056
"258"	"PI 656024"	22.3867241991805	3.89833249215333	-1.13433427396634	1.42211432548684	5.35015687603445	21.463010656221	1.35580892604873	28.8914518726019	20.3086348710731	1.92286145496334	-2.14443209039383	8.53668841033683	3.98189822193626	0.266652760898144	-3.17895734494526	3.02836404013334	-0.0713291985969358	3.72580060526921	-0.136744043171462	0.0285617123845944	0.356492230555125	0.184215741434363	0.153746372366771	21.8858150719095	18.4395737293707	-1.63208027355585	2.5365153171128	6.92267175321373
"259"	"PI 656025"	5.98001835215932	0.0303014271296896	-1.45695295818653	5.15935793090203	6.81729596188511	10.9871059118483	-0.190717419560844	-12.2526403647828	-0.560290577498069	3.29343805110771	-2.30710478121465	8.70971762139759	6.01303112500117	1.9199215882568	-0.461748620218063	1.89901621157478	0.0514048333856339	-1.24546121780893	-0.0880508296570532	-0.216287028374228	0.589044680256535	0.011507833944709	0.105020224795537	8.19956367619361	-3.30754764319024	-1.8889204543885	5.48046803965723	7.35723841658829
"260"	"PI 656026"	17.8215233150195	-13.3213176660118	-1.2964451787679	4.05832444671013	8.98949229427773	12.7740747713735	0.665586754163833	-29.6443847593518	14.1646948304129	3.32080276611073	-2.34683287063481	8.60024575780693	5.5164835107681	0.174572780319043	-5.57025515607751	2.82267656958317	-0.214675180361001	4.4534777830777	-0.190965827525397	-0.26633029425933	0.369525239739901	0.0598598467859277	0.0297873543089225	15.857463628745	-17.9703604585158	-1.78729166342221	4.56853350710107	8.87582749859129
"261"	"PI 656027"	20.8413409024219	-15.1249308308026	-1.15757150297126	2.34071816898959	7.64453580439083	15.5758553075904	1.217758623664	-2.698060281906	0.395838598829869	3.16000391790586	-2.50982122160559	8.59432221177805	5.09841246189987	1.13274161082357	-0.336469181743692	2.39638777415871	0.0924964391905698	-1.14231906385237	-0.1870066661271	-0.0594313693947874	0.131168465650143	0.186812930797241	0.072863409853802	17.5845887335018	-6.75552607327446	-1.75736483162525	3.19794180808798	7.84341295828326
"262"	"PI 656028"	17.1272276929112	NA	-0.959669968220282	0.645773713688119	3.13683047036328	19.6030293333915	4.2485334497749	NA	16.9364494963194	1.99603839216982	-2.3352726045111	4.46374735312402	2.08711464696719	1.39125887342844	-1.35215137092161	2.86576570763372	0.0416749764580264	1.66478447717255	-0.105890472705265	NA	0.101809952256411	0.0799059636549028	0.0985136202386019	18.1344638532614	NA	-1.5891129799029	1.11338548112773	3.57108105622684
"263"	"PI 656029"	17.7347417191704	-59.1435573862197	-1.45140594801109	3.35908469708995	10.6874220818898	15.2987549166936	3.2456174288215	-44.8472751164765	12.4110568135724	1.83372935755867	-2.55294366989912	13.0222924471957	4.71618055706549	0.554604754167147	-0.479920906041392	1.48723319018875	0.280637717600644	-3.38609394933364	-0.161302992525438	-0.0674934171959165	0.37467039542589	0.0549523556511403	0.106047292302084	16.6371135506041	-50.8740222934586	-1.970595116664	3.82001390239834	11.4484476848349
"264"	"PI 656031"	12.8158302215674	-20.1172025948928	0.334531201615073	1.12653955161504	5.28418844832354	11.8905429408571	1.76948368025991	-9.60954004635862	17.755998382649	2.12920327715713	-1.31663501639238	3.91242732220779	1.81133775439136	0.407323822523087	-4.80433646512709	2.72360386596329	-0.168767688219517	3.63845211048638	-0.152615257226348	-0.0762641253921242	-0.0351603389765168	-0.00094797890174013	0.000377714335673218	12.4483627992156	-13.1448162528563	-0.441797808767171	1.32291713557213	4.75458908219915
"265"	"PI 656032"	24.4393914187474	NA	-0.680361368134321	0.118397077211696	2.38383879342668	22.1421988169357	1.0977758731649	58.429075910227	14.5982769424377	0.767694816511936	-0.786192858258535	2.89988349907532	1.26612626004264	1.44108778550703	-2.00969343808482	1.80142730685051	0.196139981195181	-1.97324639872269	-0.14834673071019	NA	0.735488062774545	0.0514070655614643	0.0709785283293486	23.6016241380809	56.2906243912683	-0.770114625968672	0.520933882260869	2.55245697308116
"266"	"PI 656034"	20.4522054969173	-23.0186808228908	-1.28289770311856	2.16197182564102	9.66443076280854	17.6889562268607	3.23252908091299	-15.967862122767	18.8169023436116	3.26620367068799	-2.5157172538539	8.96438644358634	3.15081433293123	0.457930811252992	-0.330704296714204	1.5087352966601	0.112215951268196	-1.12176354480169	-0.1600715475839	-0.104834066837384	0.23133734250491	0.0271198189134036	0.0200650129831008	19.5091986728835	-17.0862296231356	-1.80575573101506	2.47076401549806	9.37330173715716
"267"	"PI 656035"	9.03862493510444	NA	-1.2072186139134	2.32571156412681	2.6744397598184	11.2588401489859	2.48479905858704	68.2600614454058	10.7383391069295	1.72561557203024	-1.72866953328138	1.55234961764294	2.25485309595404	0.423391965874163	-3.0558744125743	2.61566380071193	-0.0533218920917122	2.76343412442521	-0.120006300353967	NA	0.715850722593041	-0.0693466486557606	0.00964575763767967	9.8268267544143	67.7236894668694	-1.52541128908069	2.34868555742971	2.34446378320349
"268"	"PI 656036"	18.1122359409243	33.2289180317029	-0.785990140049354	1.49607970610172	2.79508875770745	15.7762781687296	1.34696631570973	31.6756781132653	17.8171000777836	3.16791448417261	-1.79442858146461	6.51468381364981	4.48891393931657	0.10427093510737	-5.92205069089841	2.95110228666573	-0.23364389090016	5.25962094811921	-0.159471379533761	-0.119469532173827	0.290381975258373	0.225329466083872	0.187829372208739	16.8624268158933	34.2669758931293	-1.2526349995587	2.60373763694636	4.13767316773481
"269"	"PI 656037"	13.5039912543536	13.2221843657148	-1.01564137596667	2.60037204226638	6.38790339218518	15.8365025322035	2.06115901836677	20.6590160726676	10.4510268271932	2.98964449096492	-2.53869664471893	8.68791970330728	4.58858658161492	0.325609402712029	-4.3187669737466	2.93928886173198	-0.275026435765723	3.45498428314432	-0.112220377991171	-0.0794658814464692	0.0145043886084356	0.114462316410594	0.119737656831659	14.7702279975303	18.3469787213551	-1.73933233272655	3.37943851412491	7.50122290464922
"270"	"PI 656039"	16.2538880083217	-10.7295180586255	-1.0874406883977	3.13501736858807	5.96561514689833	15.944493574465	2.81102094482015	-6.52583559584806	11.8879488264681	3.41647026739658	-1.8688087005453	5.46361003395608	4.42594643529569	0.0567010228998725	-4.39989967115528	2.95857945272872	-0.158623032951164	3.36858859045396	-0.139352337208663	-0.115887116808969	0.49311092241986	0.0504040926782686	0.0290395647437117	15.8681608060273	-7.2616035913924	-1.48142764073611	3.60411021913831	5.76667049243926
