species	sample	group	Genetic_load_sum	N_del_sum	n_chr_rows	abs_per_ndel	wild_median_abs_per_ndel	ratio_vs_wild
maize	[435]CAU5003:GT	improved	-79553.972068	14046	10	5.66381689221131	5.59556210133887	1.01219802222481
maize	[436]CAUCHANG72:GT	improved	-85321.986176	15056	10	5.66697570244421	5.59556210133887	1.01276254285307
maize	[437]CAUMo17:GT	improved	-83040.967363	14574	10	5.69788440805544	5.59556210133887	1.01828633207236
maize	[438]CAUZHENG58:GT	improved	-71699.570785	12654	10	5.66615858898372	5.59556210133887	1.01261651400991
maize	[439]chang3:GT	improved	-75298.368423	13274	10	5.67262079425945	5.59556210133887	1.01377139445957
maize	[440]chang69:GT	improved	-74064.885579	13103	10	5.65251359070442	5.59556210133887	1.01017797467602
maize	[441]chang72:GT	improved	-82295.495291	14542	10	5.65915935160226	5.59556210133887	1.01136565891176
maize	[442]chang7daxian1:GT	improved	-81396.192942	14352	10	5.67141812583612	5.59556210133887	1.01355646191097
maize	[443]changD:GT	improved	-87290.23498	15390	10	5.67188011565952	5.59556210133887	1.01363902552389
maize	[444]changK:GT	improved	-84556.891221	14914	10	5.66963197136918	5.59556210133887	1.0132372527887
maize	[445]chaoxianbai:GT	improved	-73009.359171	12922	10	5.65000457908992	5.59556210133887	1.00972958154428
maize	[446]chen322:GT	improved	-85059.764473	14998	10	5.671407152487	5.59556210133887	1.01355450083022
maize	[447]cheng18:GT	improved	-76271.755207	13460	10	5.66654942102526	5.59556210133887	1.01268636079821
maize	[448]cheng435:GT	improved	-39410.74196	6906	10	5.70673935128874	5.59556210133887	1.01986882603327
maize	[449]cheng698-3:GT	improved	-66056.192706	11654	10	5.66811332641153	5.59556210133887	1.0129658511082
maize	[450]chengzi108:GT	improved	-78634.508869	13908	10	5.65390486547311	5.59556210133887	1.01042661364089
maize	[451]chengzi2142:GT	improved	-81656.638422	14407	10	5.66784468813771	5.59556210133887	1.01291784194148
maize	[452]chi545:GT	improved	-79037.953966	13965	10	5.65971743401361	5.59556210133887	1.01146539552468
maize	[453]chihuang14:GT	improved	-54533.309041	9639	10	5.65756915043054	5.59556210133887	1.01108146920161
maize	[454]chihuang32:GT	improved	-78318.464266	13812	10	5.67032032044599	5.59556210133887	1.01336026975542
maize	[455]chong72:GT	improved	-74800.662509	13226	10	5.65557708369878	5.59556210133887	1.01072546086935
maize	[456]CM105:GT	improved	-64409.089837	11376	10	5.66183982392757	5.59556210133887	1.01184469431102
maize	[457]CML103:GT	improved	-75513.090928	13359	10	5.65260056351523	5.59556210133887	1.01019351785278
maize	[458]CML103-run248:GT	improved	-75650.097776	13373	10	5.65692797248187	5.59556210133887	1.01096688233132
maize	[459]CML125-2pianma:GT	improved	-73479.212313	13076	10	5.61939525183542	5.59556210133887	1.00425929514585
maize	[460]CML133:GT	improved	-76799.321711	13593	10	5.64991699485029	5.59556210133887	1.00971392909721
maize	[461]CML192:GT	improved	-76482.141975	13551	10	5.64402198915209	5.59556210133887	1.00866041461708
maize	[462]CML202:GT	improved	-78656.09504	13941	10	5.64206979700165	5.59556210133887	1.00831153239308
maize	[463]CML206:GT	improved	-80372.778966	14214	10	5.65448001730688	5.59556210133887	1.01052940078244
maize	[464]CML228:GT	improved	-78442.223497	13887	10	5.64860830251314	5.59556210133887	1.00948004869101
maize	[465]CML247:GT	improved	-78579.1085	13930	10	5.64099845656856	5.59556210133887	1.00812006987087
maize	[466]CML277:GT	improved	-76851.259101	13657	10	5.62724310617266	5.59556210133887	1.00566180917306
maize	[467]CML312SR:GT	improved	-79493.956438	14040	10	5.66196270925926	5.59556210133887	1.01186665552412
maize	[468]CML322:GT	improved	-77720.408322	13742	10	5.65568391223985	5.59556210133887	1.01074455252433
maize	[469]CML330:GT	improved	-78186.960331	13856	10	5.64282334952367	5.59556210133887	1.00844620206672
maize	[470]CML333:GT	improved	-76496.033467	13554	10	5.64379765877232	5.59556210133887	1.00862032384949
maize	[471]CML341:GT	improved	-75295.622674	13373	10	5.63042119748747	5.59556210133887	1.00622977558238
maize	[472]CML411:GT	improved	-78414.464716	13903	10	5.64011110666763	5.59556210133887	1.00796148885884
maize	[473]CML418:GT	improved	-76336.242295	13517	10	5.6474248942073	5.59556210133887	1.00926855817685
maize	[474]CML479:GT	improved	-76801.436333	13608	10	5.64384452770429	5.59556210133887	1.00862869993952
maize	[475]CML504:GT	improved	-77647.684893	13773	10	5.63767406469179	5.59556210133887	1.00752595764112
maize	[476]CML505:GT	improved	-77082.706415	13625	10	5.65744634238532	5.59556210133887	1.01105952180061
maize	[477]CML511:GT	improved	-78975.24963	13970	10	5.6532032662849	5.59556210133887	1.01030122870627
maize	[478]CML52:GT	improved	-76100.46226	13486	10	5.64292319887291	5.59556210133887	1.00846404644901
maize	[479]CML58:GT	improved	-86022.962739	15189	10	5.66350403179933	5.59556210133887	1.01214210998466
maize	[480]CML69:GT	improved	-77907.42468	13780	10	5.65365926560232	5.59556210133887	1.01038272173756
maize	[481]CML84:GT	improved	-75255.588619	13334	10	5.6438869520774	5.59556210133887	1.00863628172887
maize	[482]CML85:GT	improved	-77882.191821	13793	10	5.64650125578192	5.59556210133887	1.00910349193173
maize	[483]CML96:GT	improved	-74936.502828	13300	10	5.63432352090226	5.59556210133887	1.00692717172313
maize	[484]CML99:GT	improved	-72883.81625	12925	10	5.63897998065764	5.59556210133887	1.00775934187351
maize	[485]CN104:GT	improved	-73137.771333	12933	10	5.65512807028532	5.59556210133887	1.0106452163103
maize	[486]CN165:GT	improved	-67532.663768	11934	10	5.65884563164069	5.59556210133887	1.01130959305888
maize	[487]Co109:GT	improved	-75894.360707	13421	10	5.65489611109455	5.59556210133887	1.01060376217458
maize	[488]CR14:GT	improved	-37338.502225	6602	10	5.65563499318389	5.59556210133887	1.01073581005037
maize	[489]CR1HT:GT	improved	-79227.034319	13945	10	5.68139364065974	5.59556210133887	1.01533921664462
maize	[490]CT109:GT	improved	-84853.944454	14997	10	5.65806124251517	5.59556210133887	1.01116941248161
maize	[491]CT52C:GT	improved	-83315.813892	14648	10	5.68786277252867	5.59556210133887	1.01649533496692
maize	[492]Cwu215B:GT	improved	-74855.133971	13283	10	5.63540871572687	5.59556210133887	1.00712111020597
maize	[493]D1049:GT	improved	-72432.737055	12793	10	5.66190393613695	5.59556210133887	1.01185615199985
maize	[494]D1051:GT	improved	-83027.896429	14651	10	5.66704637424067	5.59556210133887	1.01277517282575
maize	[495]D1139:GT	improved	-71674.181622	12627	10	5.67626369066287	5.59556210133887	1.01442242760646
maize	[496]d140:GT	improved	-71966.24277	12639	10	5.69398233800142	5.59556210133887	1.01758898121049
maize	[497]D15:GT	improved	-53014.598957	9323	10	5.68643129432586	5.59556210133887	1.01623951112351
maize	[498]D20:GT	improved	-82841.372925	14623	10	5.66514209977433	5.59556210133887	1.01243485411748
maize	[499]D23:GT	improved	-77107.539817	13568	10	5.68304391339918	5.59556210133887	1.01563414192818
maize	[500]D33A:GT	improved	-79269.386797	13972	10	5.67344594882622	5.59556210133887	1.01391886035341
maize	[501]D340:GT	improved	-64457.802062	11307	10	5.70069886459715	5.59556210133887	1.01878931220031
maize	[502]D619:GT	improved	-88609.459059	15629	10	5.66955397395867	5.59556210133887	1.01322331363315
maize	[503]D729:GT	improved	-80386.265455	14202	10	5.66020739719758	5.59556210133887	1.01155295834233
maize	[504]D801:GT	improved	-60373.433811	10615	10	5.68755853141781	5.59556210133887	1.01644096310841
maize	[505]D854:GT	improved	-74369.247825	13117	10	5.66968421323473	5.59556210133887	1.01324658909212
maize	[506]D856:GT	improved	-86434.523859	15237	10	5.67267335164402	5.59556210133887	1.01378078715036
maize	[507]D857:GT	improved	-72866.90105	12850	10	5.67057595719844	5.59556210133887	1.01340595538054
maize	[508]D864:GT	improved	-78553.120967	13860	10	5.6676133453824	5.59556210133887	1.01287649797083
maize	[509]D869:GT	improved	-69231.269131	12251	10	5.65107086205208	5.59556210133887	1.0099201402304
maize	[510]D88:GT	improved	-79998.251086	14129	10	5.66198960195343	5.59556210133887	1.01187146159966
maize	[511]D881:GT	improved	-57346.12217	10041	10	5.71119631212031	5.59556210133887	1.02066534312143
maize	[512]D883:GT	improved	-81683.924887	14447	10	5.65404062345124	5.59556210133887	1.01045087536396
maize	[513]D886:GT	improved	-80745.310844	14225	10	5.6762960171529	5.59556210133887	1.01442820477226
maize	[514]D892:GT	improved	-77349.370668	13605	10	5.68536351841235	5.59556210133887	1.01604868562749
maize	[515]D978:GT	improved	-73196.231311	12914	10	5.66797516733777	5.59556210133887	1.012941160278
maize	[516]da255:GT	improved	-77325.236195	13692	10	5.64747562043529	5.59556210133887	1.00927762361604
maize	[517]dai6:GT	improved	-75139.732455	13281	10	5.65768635306076	5.59556210133887	1.01110241484176
maize	[518]daMO:GT	improved	-83444.511126	14696	10	5.67804240106151	5.59556210133887	1.01474030637653
maize	[519]dan3115:GT	improved	-79058.637585	13969	10	5.65957746331162	5.59556210133887	1.01144038093285
maize	[520]dan340:GT	improved	-76313.951098	13472	10	5.66463413732185	5.59556210133887	1.01234407459555
maize	[521]dan598:GT	improved	-79590.262255	14084	10	5.65111206013916	5.59556210133887	1.00992750286642
maize	[522]dan599:GT	improved	-83878.170996	14797	10	5.66859302534298	5.59556210133887	1.01305157956993
maize	[523]dan9046:GT	improved	-81230.640557	14359	10	5.65712379392715	5.59556210133887	1.01100187818013
maize	[524]dan9064:GT	improved	-74091.296396	13071	10	5.66837245780736	5.59556210133887	1.01301216127171
maize	[525]danhuang02:GT	improved	-82216.984484	14495	10	5.67209275501897	5.59556210133887	1.01367702695352
maize	[526]daqing133:GT	improved	-76630.952465	13573	10	5.64583750570986	5.59556210133887	1.00898487112831
maize	[527]De811:GT	improved	-67479.820367	11925	10	5.65868514607966	5.59556210133887	1.01128091219391
maize	[528]DF20:GT	improved	-19609.323514	3491	10	5.61710785276425	5.59556210133887	1.00385050706885
maize	[529]DF24:GT	improved	-14823.909421	2600	10	5.70150362346154	5.59556210133887	1.01893313311585
maize	[530]DF27:GT	improved	-79699.420823	14041	10	5.67619263749021	5.59556210133887	1.01440972947687
maize	[531]DF32:GT	improved	-82928.457829	14590	10	5.6839244570939	5.59556210133887	1.01579150658231
maize	[532]DH138:GT	improved	-85897.603394	15144	10	5.67205516336503	5.59556210133887	1.01367030883418
maize	[533]DH149:GT	improved	-79163.27526	13981	10	5.66220408125313	5.59556210133887	1.01190979185064
maize	[534]DH40:GT	improved	-77616.532003	13713	10	5.66006942339386	5.59556210133887	1.0115283006223
maize	[535]DH65232:GT	improved	-78918.195551	13947	10	5.65843518685022	5.59556210133887	1.01123624121629
maize	[536]DH65232-DH9:GT	improved	-86091.620962	15203	10	5.66280477287378	5.59556210133887	1.01201714328554
maize	[537]DJ7:GT	improved	-1918.556639	339	10	5.6594591120944	5.59556210133887	1.01141923002521
maize	[538]DM07:GT	improved	-68510.335546	12097	10	5.66341535471605	5.59556210133887	1.01212626223216
maize	[539]DM101B:GT	improved	-63038.315831	11122	10	5.667893888779	5.59556210133887	1.01292663473841
maize	[540]dong327:GT	improved	-77066.477931	13600	10	5.66665278904412	5.59556210133887	1.0127048340127
maize	[541]dupl-178:GT	improved	-83244.51134	14699	10	5.66327718484251	5.59556210133887	1.01210156947189
maize	[542]dupl-478:GT	improved	-63444.766565	11191	10	5.66926696139755	5.59556210133887	1.01317202074141
maize	[543]dupl-5003:GT	improved	-80058.280664	14146	10	5.65942886073802	5.59556210133887	1.01141382371288
maize	[544]dupl-Zheng58:GT	improved	-72301.220691	12767	10	5.66313313158925	5.59556210133887	1.01207582527486
maize	[545]duzi:GT	improved	-82103.107402	14557	10	5.6401117951501	5.59556210133887	1.00796161189965
maize	[546]E200:GT	improved	-84801.317775	14970	10	5.66475068637275	5.59556210133887	1.01236490343255
maize	[547]e220:GT	improved	-64865.598132	11453	10	5.66363381926133	5.59556210133887	1.01216530469855
maize	[548]E28:GT	improved	-74123.07655	13086	10	5.66430357252025	5.59556210133887	1.01228499834984
maize	[549]E588:GT	improved	-81601.132417	14417	10	5.66006328757717	5.59556210133887	1.01152720407175
maize	[550]E600:GT	improved	-81343.985936	14376	10	5.65831844296049	5.59556210133887	1.01121537755905
maize	[551]E601:GT	improved	-66313.205902	11705	10	5.66537427612132	5.59556210133887	1.01247634706185
maize	[552]E8501:GT	improved	-78552.613913	13827	10	5.68110319758444	5.59556210133887	1.0152873106752
maize	[553]equn3:GT	improved	-76354.83253	13489	10	5.66052580102306	5.59556210133887	1.01160986126285
maize	[554]equn4:GT	improved	-78667.326534	13882	10	5.66685827215099	5.59556210133887	1.01274155652657
maize	[555]ernan24:GT	improved	-75955.796471	13414	10	5.66242705166244	5.59556210133887	1.01194963957376
maize	[556]ES40:GT	improved	-82364.183847	14541	10	5.66427232288013	5.59556210133887	1.01227941363117
maize	[557]F42:GT	improved	-2116.223626	380	10	5.56900954210526	5.59556210133887	0.995254711009775
maize	[558]F7:GT	improved	-81365.719702	14439	10	5.63513537654962	5.59556210133887	1.00707226092644
maize	[559]F7584:GT	improved	-80347.096757	14155	10	5.67623431699046	5.59556210133887	1.01441717814771
maize	[560]F939:GT	improved	-80614.318571	14280	10	5.64526040413165	5.59556210133887	1.00888173554197
maize	[561]fangyin:GT	improved	-80844.558682	14230	10	5.68127608446943	5.59556210133887	1.01531820781867
maize	[562]fanrong2:GT	improved	-77075.800916	13601	10	5.66692161723403	5.59556210133887	1.0127528771199
maize	[563]FAP1360A:GT	improved	-73328.189196	13006	10	5.63802777149008	5.59556210133887	1.00758916966377
maize	[564]FAPW:GT	improved	-59655.435865	10513	10	5.67444457956815	5.59556210133887	1.01409732870455
maize	[565]FBHJ:GT	improved	-60102.269945	10617	10	5.66094658990299	5.59556210133887	1.01168506172927
maize	[566]FC-13:GT	improved	-77963.45883	13736	10	5.67584877912056	5.59556210133887	1.014348277497
maize	[567]Feb-48:GT	improved	-79897.379657	14135	10	5.65244992267421	5.59556210133887	1.01016659636781
maize	[568]fengke1:GT	improved	-80216.418299	14222	10	5.64030504141471	5.59556210133887	1.00799614753005
maize	[569]FR14:GT	improved	-69094.6495	12190	10	5.66814187858901	5.59556210133887	1.01297095375508
maize	[570]fu8521:GT	improved	-75985.795782	13385	10	5.67693655450131	5.59556210133887	1.01454267715892
maize	[571]fu8527:GT	improved	-77087.341626	13614	10	5.66235798633759	5.59556210133887	1.01193729669853
maize	[572]fu8529:GT	improved	-77673.188287	13722	10	5.66048595591022	5.59556210133887	1.01160274042099
maize	[573]fu8538:GT	improved	-77494.926906	13683	10	5.66359182240737	5.59556210133887	1.01215779931246
maize	[574]fu8701:GT	improved	-68256.108008	12056	10	5.66158825547445	5.59556210133887	1.01179973574411
maize	[575]fu96:GT	improved	-76672.479611	13532	10	5.66601238626958	5.59556210133887	1.01259038567615
maize	[576]fusheA:GT	improved	-75023.46446	13273	10	5.65233665787689	5.59556210133887	1.01014635446981
maize	[577]gan41:GT	improved	-80210.923229	14197	10	5.64985019574558	5.59556210133887	1.0097019912251
maize	[578]german_B73:GT	improved	-3001.773427	532	10	5.6424312537594	5.59556210133887	1.00837612943467
maize	[579]german_CH10:GT	improved	-81203.676722	14387	10	5.64423971098909	5.59556210133887	1.00869932435181
maize	[580]german_D06:GT	improved	-70302.342262	12442	10	5.65040526137277	5.59556210133887	1.0098011886993
maize	[581]german_D09:GT	improved	-71798.991708	12725	10	5.64235691222004	5.59556210133887	1.00836284363102
maize	[582]german_D152:GT	improved	-78906.023812	13985	10	5.6421897613157	5.59556210133887	1.00833297158219
maize	[583]german_DK105:GT	improved	-81113.953481	14330	10	5.66042941249128	5.59556210133887	1.01159263537382
maize	[584]german_EC169:GT	improved	-51704.629638	9124	10	5.66688181039018	5.59556210133887	1.01274576311721
maize	[585]german_EC49A:GT	improved	-75135.396765	13279	10	5.65821197115747	5.59556210133887	1.01119634965781
maize	[586]german_EP1:GT	improved	-79221.448987	14000	10	5.65867492764286	5.59556210133887	1.01127908602585
maize	[587]german_EP44:GT	improved	-76546.842973	13546	10	5.65088166049018	5.59556210133887	1.00988632744118
maize	[588]german_EZ5:GT	improved	-77573.682847	13717	10	5.65529509710578	5.59556210133887	1.01067506618372
maize	[589]german_F03802:GT	improved	-77668.028644	13750	10	5.64858390138182	5.59556210133887	1.00947568789028
maize	[590]german_F2:GT	improved	-78728.226243	13963	10	5.63834607484065	5.59556210133887	1.0076460546281
maize	[591]german_F252:GT	improved	-74928.387114	13246	10	5.65668028944587	5.59556210133887	1.01092261813918
maize	[592]german_F283:GT	improved	-79059.020802	13992	10	5.65030165823328	5.59556210133887	1.00978267346569
maize	[593]german_F353:GT	improved	-75003.173813	13234	10	5.66746061757594	5.59556210133887	1.01284920351789
maize	[594]german_F618:GT	improved	-67504.133759	11916	10	5.66499947625042	5.59556210133887	1.01240936543175
maize	[595]german_F64:GT	improved	-75648.260416	13386	10	5.65129690841178	5.59556210133887	1.00996053766601
maize	[596]german_F7:GT	improved	-80940.674526	14355	10	5.63850048944619	5.59556210133887	1.00767365053406
maize	[597]german_F98902:GT	improved	-47388.962732	8381	10	5.65433274454122	5.59556210133887	1.0105030812165
maize	[598]german_FF0721H-7:GT	improved	-79197.238685	14037	10	5.64203452910166	5.59556210133887	1.00830522955892
maize	[599]german_Lo11:GT	improved	-78293.985194	13854	10	5.65136315822145	5.59556210133887	1.00997237737192
maize	[600]german_Mo17:GT	improved	-82894.540249	14558	10	5.69408849079544	5.59556210133887	1.01760795210065
maize	[601]german_PH207:GT	improved	-76989.570786	13578	10	5.67017018603624	5.59556210133887	1.01333343877633
maize	[602]german_UH006:GT	improved	-80111.34709	14193	10	5.64442662509688	5.59556210133887	1.00873272834311
